municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,peso,meta,resultado,nota,isf_calculado,isf_calculado_erro,isf_calculado_final
350790,Brotas,SP,2022.Q3,Cobertura Citopatológico,1,40,6,1.50,5.67754386,#VALUE!,
350790,Brotas,SP,2022.Q3,Cobertura Polio e Penta,2,95,61,6.42,6.15254386,#VALUE!,
350790,Brotas,SP,2022.Q3,Hipertensão (PA Aferida),2,50,7,1.40,5.731491228,#VALUE!,
350790,Brotas,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,9,1.80,5.851491228,#VALUE!,
290450,Brotas de Macaúbas,BA,2022.Q3,Pré-Natal (6 consultas),1,45,53,10.00,5.771491228,5.771491228,5.771491228
290450,Brotas de Macaúbas,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,47,7.83,5.771491228,#VALUE!,
290450,Brotas de Macaúbas,BA,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,5.988157895,#VALUE!,
290450,Brotas de Macaúbas,BA,2022.Q3,Cobertura Citopatológico,1,40,25,6.25,5.988157895,#VALUE!,
290450,Brotas de Macaúbas,BA,2022.Q3,Cobertura Polio e Penta,2,95,41,4.32,6.088157895,#VALUE!,
290450,Brotas de Macaúbas,BA,2022.Q3,Hipertensão (PA Aferida),2,50,10,2.00,6.951315789,#VALUE!,
290450,Brotas de Macaúbas,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,5,1.00,8.431315789,#VALUE!,
310900,Brumadinho,MG,2022.Q3,Pré-Natal (6 consultas),1,45,65,10.00,9.231315789,9.231315789,9.231315789
310900,Brumadinho,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,84,10.00,9.231315789,#VALUE!,
310900,Brumadinho,MG,2022.Q3,Gestantes Saúde Bucal,2,60,64,10.00,9.231315789,#VALUE!,
310900,Brumadinho,MG,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,9.231315789,#VALUE!,
310900,Brumadinho,MG,2022.Q3,Cobertura Polio e Penta,2,95,82,8.63,9.181315789,#VALUE!,
310900,Brumadinho,MG,2022.Q3,Hipertensão (PA Aferida),2,50,47,9.40,8.970789474,#VALUE!,
310900,Brumadinho,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,45,9.00,8.410789474,#VALUE!,
290460,Brumado,BA,2022.Q3,Pré-Natal (6 consultas),1,45,68,10.00,8.110789474,8.110789474,8.110789474
290460,Brumado,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,95,10.00,8.110789474,#VALUE!,
290460,Brumado,BA,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,8.110789474,#VALUE!,
290460,Brumado,BA,2022.Q3,Cobertura Citopatológico,1,40,27,6.75,7.77745614,#VALUE!,
290460,Brumado,BA,2022.Q3,Cobertura Polio e Penta,2,95,72,7.58,7.37745614,#VALUE!,
290460,Brumado,BA,2022.Q3,Hipertensão (PA Aferida),2,50,33,6.60,7.840614035,#VALUE!,
290460,Brumado,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,30,6.00,7.480614035,#VALUE!,
420287,Brunópolis,SC,2022.Q3,Pré-Natal (6 consultas),1,45,67,10.00,7.260614035,7.260614035,7.260614035
420287,Brunópolis,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,67,10.00,7.260614035,#VALUE!,
420287,Brunópolis,SC,2022.Q3,Gestantes Saúde Bucal,2,60,50,8.33,7.260614035,#VALUE!,
420287,Brunópolis,SC,2022.Q3,Cobertura Citopatológico,1,40,11,2.75,7.593947368,#VALUE!,
420287,Brunópolis,SC,2022.Q3,Cobertura Polio e Penta,2,95,94,9.89,7.818947368,#VALUE!,
420287,Brunópolis,SC,2022.Q3,Hipertensão (PA Aferida),2,50,24,4.80,7.629473684,#VALUE!,
420287,Brunópolis,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,19,3.80,7.349473684,#VALUE!,
420290,Brusque,SC,2022.Q3,Pré-Natal (6 consultas),1,45,48,10.00,7.449473684,7.449473684,7.449473684
420290,Brusque,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,73,10.00,7.360584795,#VALUE!,
420290,Brusque,SC,2022.Q3,Gestantes Saúde Bucal,2,60,62,10.00,7.043918129,#VALUE!,
420290,Brusque,SC,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,6.310584795,#VALUE!,
420290,Brusque,SC,2022.Q3,Cobertura Polio e Penta,2,95,85,8.95,6.135584795,#VALUE!,
420290,Brusque,SC,2022.Q3,Hipertensão (PA Aferida),2,50,17,3.40,6.282953216,#VALUE!,
420290,Brusque,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,24,4.80,6.402953216,#VALUE!,
310910,Bueno Brandão,MG,2022.Q3,Pré-Natal (6 consultas),1,45,41,9.11,6.322953216,6.322953216,6.322953216
310910,Bueno Brandão,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,41,6.83,6.411842105,#VALUE!,
310910,Bueno Brandão,MG,2022.Q3,Gestantes Saúde Bucal,2,60,38,6.33,6.728508772,#VALUE!,
310910,Bueno Brandão,MG,2022.Q3,Cobertura Citopatológico,1,40,13,3.25,7.461842105,#VALUE!,
310910,Bueno Brandão,MG,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,8.136842105,#VALUE!,
310910,Bueno Brandão,MG,2022.Q3,Hipertensão (PA Aferida),2,50,20,4.00,7.821052632,#VALUE!,
310910,Bueno Brandão,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,20,4.00,9.021052632,#VALUE!,
310920,Buenópolis,MG,2022.Q3,Pré-Natal (6 consultas),1,45,60,10.00,9.621052632,9.621052632,9.621052632
310920,Buenópolis,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,73,10.00,9.621052632,#VALUE!,
310920,Buenópolis,MG,2022.Q3,Gestantes Saúde Bucal,2,60,90,10.00,9.621052632,#VALUE!,
310920,Buenópolis,MG,2022.Q3,Cobertura Citopatológico,1,40,49,10.00,9.621052632,#VALUE!,
310920,Buenópolis,MG,2022.Q3,Cobertura Polio e Penta,2,95,77,8.11,9.196052632,#VALUE!,
310920,Buenópolis,MG,2022.Q3,Hipertensão (PA Aferida),2,50,65,10.00,9.196052632,#VALUE!,
310920,Buenópolis,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,53,10.00,7.876052632,#VALUE!,
260270,Buenos Aires,PE,2022.Q3,Pré-Natal (6 consultas),1,45,53,10.00,7.176052632,7.176052632,7.176052632
260270,Buenos Aires,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,87,10.00,7.176052632,#VALUE!,
260270,Buenos Aires,PE,2022.Q3,Gestantes Saúde Bucal,2,60,71,10.00,7.176052632,#VALUE!,
260270,Buenos Aires,PE,2022.Q3,Cobertura Citopatológico,1,40,23,5.75,7.176052632,#VALUE!,
260270,Buenos Aires,PE,2022.Q3,Cobertura Polio e Penta,2,95,77,8.11,7.351052632,#VALUE!,
260270,Buenos Aires,PE,2022.Q3,Hipertensão (PA Aferida),2,50,17,3.40,7.372105263,#VALUE!,
260270,Buenos Aires,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,15,3.00,7.972105263,#VALUE!,
290470,Buerarema,BA,2022.Q3,Pré-Natal (6 consultas),1,45,60,10.00,8.312105263,8.312105263,8.312105263
290470,Buerarema,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,78,10.00,8.312105263,#VALUE!,
290470,Buerarema,BA,2022.Q3,Gestantes Saúde Bucal,2,60,83,10.00,8.312105263,#VALUE!,
290470,Buerarema,BA,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,8.312105263,#VALUE!,
290470,Buerarema,BA,2022.Q3,Cobertura Polio e Penta,2,95,78,8.21,8.537105263,#VALUE!,
290470,Buerarema,BA,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,8.768684211,#VALUE!,
290470,Buerarema,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,32,6.40,9.488684211,#VALUE!,
310925,Bugre,MG,2022.Q3,Pré-Natal (6 consultas),1,45,75,10.00,9.768684211,9.768684211,9.768684211
310925,Bugre,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,83,10.00,9.768684211,#VALUE!,
310925,Bugre,MG,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,9.768684211,#VALUE!,
310925,Bugre,MG,2022.Q3,Cobertura Citopatológico,1,40,39,9.75,9.768684211,#VALUE!,
310925,Bugre,MG,2022.Q3,Cobertura Polio e Penta,2,95,89,9.37,9.543684211,#VALUE!,
310925,Bugre,MG,2022.Q3,Hipertensão (PA Aferida),2,50,63,10.00,9.480526316,#VALUE!,
310925,Bugre,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,46,9.20,8.480526316,#VALUE!,
260280,Buíque,PE,2022.Q3,Pré-Natal (6 consultas),1,45,57,10.00,8.000526316,8.000526316,8.000526316
260280,Buíque,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,7.489415205,#VALUE!,
260280,Buíque,PE,2022.Q3,Gestantes Saúde Bucal,2,60,70,10.00,7.339415205,#VALUE!,
260280,Buíque,PE,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,5.939415205,#VALUE!,
260280,Buíque,PE,2022.Q3,Cobertura Polio e Penta,2,95,86,9.05,5.489415205,#VALUE!,
260280,Buíque,PE,2022.Q3,Hipertensão (PA Aferida),2,50,25,5.00,4.647309942,#VALUE!,
260280,Buíque,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,22,4.40,4.567309942,#VALUE!,
120013,Bujari,AC,2022.Q3,Pré-Natal (6 consultas),1,45,22,4.89,4.847309942,4.847309942,4.847309942
120013,Bujari,AC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,51,8.50,5.091754386,#VALUE!,
120013,Bujari,AC,2022.Q3,Gestantes Saúde Bucal,2,60,18,3.00,5.241754386,#VALUE!,
120013,Bujari,AC,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,6.641754386,#VALUE!,
120013,Bujari,AC,2022.Q3,Cobertura Polio e Penta,2,95,46,4.84,6.866754386,#VALUE!,
120013,Bujari,AC,2022.Q3,Hipertensão (PA Aferida),2,50,23,4.60,7.077280702,#VALUE!,
120013,Bujari,AC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,36,7.20,6.957280702,#VALUE!,
150190,Bujaru,PA,2022.Q3,Pré-Natal (6 consultas),1,45,33,7.33,6.557280702,6.557280702,6.557280702
150190,Bujaru,PA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,88,10.00,6.823947368,#VALUE!,
150190,Bujaru,PA,2022.Q3,Gestantes Saúde Bucal,2,60,68,10.00,6.823947368,#VALUE!,
150190,Bujaru,PA,2022.Q3,Cobertura Citopatológico,1,40,21,5.25,6.823947368,#VALUE!,
150190,Bujaru,PA,2022.Q3,Cobertura Polio e Penta,2,95,56,5.89,6.723947368,#VALUE!,
150190,Bujaru,PA,2022.Q3,Hipertensão (PA Aferida),2,50,20,4.00,7.439736842,#VALUE!,
150190,Bujaru,PA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,16,3.20,7.359736842,#VALUE!,
350800,Buri,SP,2022.Q3,Pré-Natal (6 consultas),1,45,50,10.00,7.199736842,7.199736842,7.199736842
350800,Buri,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,75,10.00,7.199736842,#VALUE!,
350800,Buri,SP,2022.Q3,Gestantes Saúde Bucal,2,60,80,10.00,7.183070175,#VALUE!,
350800,Buri,SP,2022.Q3,Cobertura Citopatológico,1,40,17,4.25,7.083070175,#VALUE!,
350800,Buri,SP,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,7.558070175,#VALUE!,
350800,Buri,SP,2022.Q3,Hipertensão (PA Aferida),2,50,18,3.60,7.115964912,#VALUE!,
350800,Buri,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,8,1.60,8.315964912,#VALUE!,
350810,Buritama,SP,2022.Q3,Pré-Natal (6 consultas),1,45,48,10.00,9.075964912,9.075964912,9.075964912
350810,Buritama,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,59,9.83,8.787076023,#VALUE!,
350810,Buritama,SP,2022.Q3,Gestantes Saúde Bucal,2,60,57,9.50,8.80374269,#VALUE!,
350810,Buritama,SP,2022.Q3,Cobertura Citopatológico,1,40,36,9.00,8.537076023,#VALUE!,
350810,Buritama,SP,2022.Q3,Cobertura Polio e Penta,2,95,69,7.26,7.937076023,#VALUE!,
350810,Buritama,SP,2022.Q3,Hipertensão (PA Aferida),2,50,48,9.60,7.873918129,#VALUE!,
350810,Buritama,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,46,9.20,6.513918129,#VALUE!,
210220,Buriti,MA,2022.Q3,Pré-Natal (6 consultas),1,45,32,7.11,5.833918129,5.833918129,5.833918129
210220,Buriti,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,73,10.00,6.122807018,#VALUE!,
210220,Buriti,MA,2022.Q3,Gestantes Saúde Bucal,2,60,49,8.17,6.122807018,#VALUE!,
210220,Buriti,MA,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,6.489473684,#VALUE!,
210220,Buriti,MA,2022.Q3,Cobertura Polio e Penta,2,95,66,6.95,7.089473684,#VALUE!,
210220,Buriti,MA,2022.Q3,Hipertensão (PA Aferida),2,50,14,2.80,7.573684211,#VALUE!,
210220,Buriti,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,12,2.40,8.453684211,#VALUE!,
520390,Buriti Alegre,GO,2022.Q3,Pré-Natal (6 consultas),1,45,60,10.00,8.973684211,8.973684211,8.973684211
520390,Buriti Alegre,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,8.973684211,#VALUE!,
520390,Buriti Alegre,GO,2022.Q3,Gestantes Saúde Bucal,2,60,74,10.00,8.973684211,#VALUE!,
520390,Buriti Alegre,GO,2022.Q3,Cobertura Citopatológico,1,40,36,9.00,8.240350877,#VALUE!,
520390,Buriti Alegre,GO,2022.Q3,Cobertura Polio e Penta,2,95,89,9.37,7.565350877,#VALUE!,
520390,Buriti Alegre,GO,2022.Q3,Hipertensão (PA Aferida),2,50,36,7.20,6.765350877,#VALUE!,
520390,Buriti Alegre,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,38,7.60,6.245350877,#VALUE!,
210230,Buriti Bravo,MA,2022.Q3,Pré-Natal (6 consultas),1,45,56,10.00,6.125350877,6.125350877,6.125350877
210230,Buriti Bravo,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,80,10.00,5.769795322,#VALUE!,
210230,Buriti Bravo,MA,2022.Q3,Gestantes Saúde Bucal,2,60,38,6.33,5.486461988,#VALUE!,
210230,Buriti Bravo,MA,2022.Q3,Cobertura Citopatológico,1,40,9,2.25,5.186461988,#VALUE!,
210230,Buriti Bravo,MA,2022.Q3,Cobertura Polio e Penta,2,95,51,5.37,5.711461988,#VALUE!,
210230,Buriti Bravo,MA,2022.Q3,Hipertensão (PA Aferida),2,50,23,4.60,6.490409357,#VALUE!,
210230,Buriti Bravo,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,32,6.40,7.570409357,#VALUE!,
520393,Buriti de Goiás,GO,2022.Q3,Pré-Natal (6 consultas),1,45,29,6.44,7.870409357,7.870409357,7.870409357
520393,Buriti de Goiás,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,43,7.17,8.225964912,#VALUE!,
520393,Buriti de Goiás,GO,2022.Q3,Gestantes Saúde Bucal,2,60,29,4.83,8.509298246,#VALUE!,
520393,Buriti de Goiás,GO,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,9.542631579,#VALUE!,
520393,Buriti de Goiás,GO,2022.Q3,Cobertura Polio e Penta,2,95,88,9.26,9.792631579,#VALUE!,
520393,Buriti de Goiás,GO,2022.Q3,Hipertensão (PA Aferida),2,50,55,10.00,9.813684211,#VALUE!,
520393,Buriti de Goiás,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,47,9.40,9.813684211,#VALUE!,
170380,Buriti do Tocantins,TO,2022.Q3,Pré-Natal (6 consultas),1,45,67,10.00,9.873684211,9.873684211,9.873684211
170380,Buriti do Tocantins,TO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,83,10.00,9.873684211,#VALUE!,
170380,Buriti do Tocantins,TO,2022.Q3,Gestantes Saúde Bucal,2,60,97,10.00,9.873684211,#VALUE!,
170380,Buriti do Tocantins,TO,2022.Q3,Cobertura Citopatológico,1,40,52,10.00,9.873684211,#VALUE!,
170380,Buriti do Tocantins,TO,2022.Q3,Cobertura Polio e Penta,2,95,89,9.37,9.523684211,#VALUE!,
170380,Buriti do Tocantins,TO,2022.Q3,Hipertensão (PA Aferida),2,50,61,10.00,9.565789474,#VALUE!,
170380,Buriti do Tocantins,TO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,57,10.00,8.845789474,#VALUE!,
220200,Buriti dos Lopes,PI,2022.Q3,Pré-Natal (6 consultas),1,45,67,10.00,8.625789474,8.625789474,8.625789474
220200,Buriti dos Lopes,PI,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,86,10.00,8.336900585,#VALUE!,
220200,Buriti dos Lopes,PI,2022.Q3,Gestantes Saúde Bucal,2,60,96,10.00,8.336900585,#VALUE!,
220200,Buriti dos Lopes,PI,2022.Q3,Cobertura Citopatológico,1,40,26,6.50,8.336900585,#VALUE!,
220200,Buriti dos Lopes,PI,2022.Q3,Cobertura Polio e Penta,2,95,91,9.58,8.211900585,#VALUE!,
220200,Buriti dos Lopes,PI,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,7.74874269,#VALUE!,
220200,Buriti dos Lopes,PI,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,39,7.80,7.14874269,#VALUE!,
220202,Buriti dos Montes,PI,2022.Q3,Pré-Natal (6 consultas),1,45,32,7.11,6.58874269,6.58874269,6.58874269
220202,Buriti dos Montes,PI,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,68,10.00,6.877631579,#VALUE!,
220202,Buriti dos Montes,PI,2022.Q3,Gestantes Saúde Bucal,2,60,79,10.00,6.877631579,#VALUE!,
220202,Buriti dos Montes,PI,2022.Q3,Cobertura Citopatológico,1,40,21,5.25,6.877631579,#VALUE!,
220202,Buriti dos Montes,PI,2022.Q3,Cobertura Polio e Penta,2,95,69,7.26,7.077631579,#VALUE!,
220202,Buriti dos Montes,PI,2022.Q3,Hipertensão (PA Aferida),2,50,17,3.40,7.351315789,#VALUE!,
220202,Buriti dos Montes,PI,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,11,2.20,7.631315789,#VALUE!,
210232,Buriticupu,MA,2022.Q3,Pré-Natal (6 consultas),1,45,54,10.00,7.991315789,7.991315789,7.991315789
210232,Buriticupu,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,82,10.00,7.991315789,#VALUE!,
210232,Buriticupu,MA,2022.Q3,Gestantes Saúde Bucal,2,60,64,10.00,7.991315789,#VALUE!,
210232,Buriticupu,MA,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,7.991315789,#VALUE!,
210232,Buriticupu,MA,2022.Q3,Cobertura Polio e Penta,2,95,82,8.63,8.241315789,#VALUE!,
210232,Buriticupu,MA,2022.Q3,Hipertensão (PA Aferida),2,50,24,4.80,8.346578947,#VALUE!,
210232,Buriticupu,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,29,5.80,9.026578947,#VALUE!,
520396,Buritinópolis,GO,2022.Q3,Pré-Natal (6 consultas),1,45,69,10.00,9.446578947,9.446578947,9.446578947
520396,Buritinópolis,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,85,10.00,9.446578947,#VALUE!,
520396,Buritinópolis,GO,2022.Q3,Gestantes Saúde Bucal,2,60,77,10.00,9.446578947,#VALUE!,
520396,Buritinópolis,GO,2022.Q3,Cobertura Citopatológico,1,40,39,9.75,9.246578947,#VALUE!,
520396,Buritinópolis,GO,2022.Q3,Cobertura Polio e Penta,2,95,87,9.16,8.971578947,#VALUE!,
520396,Buritinópolis,GO,2022.Q3,Hipertensão (PA Aferida),2,50,41,8.20,8.908421053,#VALUE!,
520396,Buritinópolis,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,58,10.00,8.108421053,#VALUE!,
290475,Buritirama,BA,2022.Q3,Pré-Natal (6 consultas),1,45,60,10.00,7.248421053,7.248421053,7.248421053
290475,Buritirama,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,76,10.00,7.203976608,#VALUE!,
290475,Buritirama,BA,2022.Q3,Gestantes Saúde Bucal,2,60,54,9.00,7.203976608,#VALUE!,
290475,Buritirama,BA,2022.Q3,Cobertura Citopatológico,1,40,28,7.00,7.303976608,#VALUE!,
290475,Buritirama,BA,2022.Q3,Cobertura Polio e Penta,2,95,84,8.84,6.803976608,#VALUE!,
290475,Buritirama,BA,2022.Q3,Hipertensão (PA Aferida),2,50,21,4.20,6.572397661,#VALUE!,
290475,Buritirama,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,7,1.40,6.332397661,#VALUE!,
210235,Buritirana,MA,2022.Q3,Pré-Natal (6 consultas),1,45,43,9.56,6.432397661,6.432397661,6.432397661
210235,Buritirana,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,87,10.00,6.476842105,#VALUE!,
210235,Buritirana,MA,2022.Q3,Gestantes Saúde Bucal,2,60,57,9.50,6.476842105,#VALUE!,
210235,Buritirana,MA,2022.Q3,Cobertura Citopatológico,1,40,8,2.00,5.576842105,#VALUE!,
210235,Buritirana,MA,2022.Q3,Cobertura Polio e Penta,2,95,73,7.68,6.376842105,#VALUE!,
210235,Buritirana,MA,2022.Q3,Hipertensão (PA Aferida),2,50,15,3.00,6.84,#VALUE!,
210235,Buritirana,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,12,2.40,7.806666667,#VALUE!,
310930,Buritis,MG,2022.Q3,Pré-Natal (6 consultas),1,45,63,10.00,8.066666667,8.066666667,8.066666667
110045,Buritis,RO,2022.Q3,Pré-Natal (6 consultas),1,45,62,10.00,7.891666667,7.891666667,7.891666667
310930,Buritis,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,88,10.00,8.786403509,#VALUE!,
110045,Buritis,RO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,91,10.00,9.281140351,#VALUE!,
110045,Buritis,RO,2022.Q3,Gestantes Saúde Bucal,2,60,82,10.00,9.361140351,#VALUE!,
310930,Buritis,MG,2022.Q3,Gestantes Saúde Bucal,2,60,47,7.83,8.641140351,#VALUE!,
110045,Buritis,RO,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,7.314473684,#VALUE!,
310930,Buritis,MG,2022.Q3,Cobertura Citopatológico,1,40,33,8.25,7.474473684,#VALUE!,
110045,Buritis,RO,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,7.649473684,#VALUE!,
310930,Buritis,MG,2022.Q3,Cobertura Polio e Penta,2,95,71,7.47,6.754736842,#VALUE!,
110045,Buritis,RO,2022.Q3,Hipertensão (PA Aferida),2,50,27,5.40,7.26,#VALUE!,
310930,Buritis,MG,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,6.68,#VALUE!,
310930,Buritis,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,12,2.40,7.336842105,#VALUE!,
110045,Buritis,RO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,33,6.60,8.656842105,#VALUE!,
350820,Buritizal,SP,2022.Q3,Pré-Natal (6 consultas),1,45,73,10.00,8.296842105,8.296842105,8.296842105
350820,Buritizal,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,91,10.00,8.296842105,#VALUE!,
350820,Buritizal,SP,2022.Q3,Gestantes Saúde Bucal,2,60,82,10.00,8.296842105,#VALUE!,
350820,Buritizal,SP,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,8.296842105,#VALUE!,
350820,Buritizal,SP,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,8.721842105,#VALUE!,
350820,Buritizal,SP,2022.Q3,Hipertensão (PA Aferida),2,50,39,7.80,8.490263158,#VALUE!,
350820,Buritizal,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,15,3.00,8.770263158,#VALUE!,
310940,Buritizeiro,MG,2022.Q3,Pré-Natal (6 consultas),1,45,57,10.00,9.230263158,9.230263158,9.230263158
310940,Buritizeiro,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,79,10.00,9.208040936,#VALUE!,
310940,Buritizeiro,MG,2022.Q3,Gestantes Saúde Bucal,2,60,65,10.00,9.108040936,#VALUE!,
310940,Buritizeiro,MG,2022.Q3,Cobertura Citopatológico,1,40,37,9.25,8.508040936,#VALUE!,
310940,Buritizeiro,MG,2022.Q3,Cobertura Polio e Penta,2,95,81,8.53,8.033040936,#VALUE!,
310940,Buritizeiro,MG,2022.Q3,Hipertensão (PA Aferida),2,50,46,9.20,7.801461988,#VALUE!,
310940,Buritizeiro,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,38,7.60,7.401461988,#VALUE!,
430270,Butiá,RS,2022.Q3,Pré-Natal (6 consultas),1,45,44,9.78,7.221461988,7.221461988,7.221461988
430270,Butiá,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,54,9.00,6.532573099,#VALUE!,
430270,Butiá,RS,2022.Q3,Gestantes Saúde Bucal,2,60,42,7.00,6.565906433,#VALUE!,
430270,Butiá,RS,2022.Q3,Cobertura Citopatológico,1,40,18,4.50,7.165906433,#VALUE!,
430270,Butiá,RS,2022.Q3,Cobertura Polio e Penta,2,95,70,7.37,7.215906433,#VALUE!,
430270,Butiá,RS,2022.Q3,Hipertensão (PA Aferida),2,50,36,7.20,6.879064327,#VALUE!,
430270,Butiá,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,29,5.80,6.119064327,#VALUE!,
130083,Caapiranga,AM,2022.Q3,Pré-Natal (6 consultas),1,45,13,2.89,5.739064327,5.739064327,5.739064327
130083,Caapiranga,AM,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,56,9.33,6.094619883,#VALUE!,
130083,Caapiranga,AM,2022.Q3,Gestantes Saúde Bucal,2,60,73,10.00,6.077953216,#VALUE!,
130083,Caapiranga,AM,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,6.01128655,#VALUE!,
130083,Caapiranga,AM,2022.Q3,Cobertura Polio e Penta,2,95,54,5.68,6.23628655,#VALUE!,
130083,Caapiranga,AM,2022.Q3,Hipertensão (PA Aferida),2,50,17,3.40,6.594181287,#VALUE!,
130083,Caapiranga,AM,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,10,2.00,6.874181287,#VALUE!,
250300,Caaporã,PB,2022.Q3,Pré-Natal (6 consultas),1,45,29,6.44,7.034181287,7.034181287,7.034181287
250300,Caaporã,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,55,9.17,7.323070175,#VALUE!,
250300,Caaporã,PB,2022.Q3,Gestantes Saúde Bucal,2,60,58,9.67,7.406403509,#VALUE!,
250300,Caaporã,PB,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,7.473070175,#VALUE!,
250300,Caaporã,PB,2022.Q3,Cobertura Polio e Penta,2,95,71,7.47,7.323070175,#VALUE!,
250300,Caaporã,PB,2022.Q3,Hipertensão (PA Aferida),2,50,24,4.80,7.049385965,#VALUE!,
250300,Caaporã,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,18,3.60,7.129385965,#VALUE!,
