"municipio_id_sus","nome","uf_sigla","periodo_codigo","indicadores_nome","numerador","denominador_estimado","denominador_informado","nota_porcentagem","denominador_utilizado","cadastro","base_externa","porcentagem","populacao"
"355080",São Sebastião da Grama,SP,"2022.Q3",Pré-Natal (6 consultas),33,26,44,75,44,12785,25.0,169,12137
"241390",Taipu,RN,"2022.Q3",Pré-Natal (6 consultas),33,31,44,75,44,11975,32.0,142,12314
"170070",Alvorada,TO,"2022.Q3",Pré-Natal (6 consultas),33,45,37,73,45,11064,34.0,82,8381
"220450",Guadalupe,PI,"2022.Q3",Pré-Natal (6 consultas),33,46,45,73,45,11575,42.0,98,10496
"230365",Catunda,CE,"2022.Q3",Pré-Natal (6 consultas),33,28,46,72,46,10548,28.0,164,10410
"500770",Sete Quedas,MS,"2022.Q3",Pré-Natal (6 consultas),33,38,46,72,46,10610,39.0,121,10751
"270200",Coité do Nóia,AL,"2022.Q3",Pré-Natal (6 consultas),33,42,47,70,47,11798,38.0,112,10594
"261610",Verdejante,PE,"2022.Q3",Pré-Natal (6 consultas),33,30,48,69,48,9905,29.0,160,9572
"420125",Apiúna,SC,"2022.Q3",Pré-Natal (6 consultas),33,38,48,69,48,11534,36.0,126,10951
"241255",São Miguel do Gostoso,RN,"2022.Q3",Pré-Natal (6 consultas),33,13,49,67,49,9642,14.0,377,10441
"510735",São José do Xingu,MT,"2022.Q3",Pré-Natal (6 consultas),33,19,50,66,50,6989,15.0,263,5646
"211065",São Domingos do Azeitão,MA,"2022.Q3",Pré-Natal (6 consultas),33,24,50,66,50,7459,24.0,208,7448
"315680",Sabinópolis,MG,"2022.Q3",Pré-Natal (6 consultas),33,47,52,63,52,15708,46.0,111,15364
"411120",Itapejara d'Oeste,PR,"2022.Q3",Pré-Natal (6 consultas),33,53,43,62,53,14041,46.0,81,12220
"420207",Balneário Gaivota,SC,"2022.Q3",Pré-Natal (6 consultas),33,54,44,61,54,16245,38.0,81,11537
"110170",Urupá,RO,"2022.Q3",Pré-Natal (6 consultas),33,42,54,61,54,11940,39.0,129,11081
"292360",Paramirim,BA,"2022.Q3",Pré-Natal (6 consultas),33,53,54,61,54,18412,63.0,102,21777
"292730",Salinas da Margarida,BA,"2022.Q3",Pré-Natal (6 consultas),33,33,55,60,55,16261,33.0,167,16047
"320170",Conceição do Castelo,ES,"2022.Q3",Pré-Natal (6 consultas),33,53,55,60,55,14276,48.0,104,12887
"352170",Itaberá,SP,"2022.Q3",Pré-Natal (6 consultas),33,51,56,59,56,15155,58.0,110,17405
"312390",Entre Rios de Minas,MG,"2022.Q3",Pré-Natal (6 consultas),33,45,57,58,57,15662,44.0,127,15458
"352460",Jacupiranga,SP,"2022.Q3",Pré-Natal (6 consultas),33,60,42,55,60,17590,61.0,70,17911
"110094",Cujubim,RO,"2022.Q3",Pré-Natal (6 consultas),33,26,60,55,60,11731,61.0,231,27131
"150500",Nova Timboteua,PA,"2022.Q3",Pré-Natal (6 consultas),33,31,60,55,60,14270,34.0,194,15646
"240610",Jucurutu,RN,"2022.Q3",Pré-Natal (6 consultas),33,62,60,55,60,19039,60.0,97,18335
"260080",Altinho,PE,"2022.Q3",Pré-Natal (6 consultas),33,71,60,55,60,21279,77.0,85,22996
"410790",Floresta,PR,"2022.Q3",Pré-Natal (6 consultas),33,61,45,54,61,12118,35.0,74,6926
"293160",Teolândia,BA,"2022.Q3",Pré-Natal (6 consultas),33,41,61,54,61,13201,47.0,149,15097
"260840",Jurema,PE,"2022.Q3",Pré-Natal (6 consultas),33,61,68,49,68,15702,60.0,111,15483
"210675",Miranda do Norte,MA,"2022.Q3",Pré-Natal (6 consultas),33,70,71,46,71,19745,103.0,101,29121
"280050",Areia Branca,SE,"2022.Q3",Pré-Natal (6 consultas),33,76,61,43,76,18204,79.0,80,18825
"270300",Ibateguara,AL,"2022.Q3",Pré-Natal (6 consultas),33,72,78,42,78,15114,75.0,108,15637
"292230",Muritiba,BA,"2022.Q3",Pré-Natal (6 consultas),33,81,81,41,81,26614,89.0,100,29420
"314720",Paraguaçu,MG,"2022.Q3",Pré-Natal (6 consultas),33,83,64,40,83,24005,75.0,77,21693
"351750",Guapiaçu,SP,"2022.Q3",Pré-Natal (6 consultas),33,84,42,39,84,25338,73.0,50,22087
"521220",Jussara,GO,"2022.Q3",Pré-Natal (6 consultas),33,87,60,38,87,22802,70.0,69,18266
"353130",Monte Alto,SP,"2022.Q3",Pré-Natal (6 consultas),33,87,61,38,87,28992,154.0,70,51039
"520490",Campos Belos,GO,"2022.Q3",Pré-Natal (6 consultas),33,89,63,37,89,17712,101.0,71,20124
"290860",Conde,BA,"2022.Q3",Pré-Natal (6 consultas),33,85,95,35,95,23145,96.0,112,26223
"330270",Maricá,RJ,"2022.Q3",Pré-Natal (6 consultas),330,658,537,50,658,182039,606.0,82,167668
"354140",Presidente Prudente,SP,"2022.Q3",Pré-Natal (6 consultas),331,589,451,56,589,162262,842.0,77,231953
"230440",Fortaleza,CE,"2022.Q3",Pré-Natal (6 consultas),3329,10272,6606,32,10272,2480986,11193.0,64,2703391
"431340",Novo Hamburgo,RS,"2022.Q3",Pré-Natal (6 consultas),335,680,535,49,680,176298,954.0,79,247303
"353440",Osasco,SP,"2022.Q3",Pré-Natal (6 consultas),336,1179,810,28,1179,277819,2976.0,69,701428
"150080",Ananindeua,PA,"2022.Q3",Pré-Natal (6 consultas),338,1531,1205,22,1531,341628,2422.0,79,540410
"270890",Satuba,AL,"2022.Q3",Pré-Natal (6 consultas),34,115,78,30,115,16881,96.0,68,14042
"250300",Caaporã,PB,"2022.Q3",Pré-Natal (6 consultas),34,116,81,29,116,23004,111.0,70,22079
"431370",Palmeira das Missões,RS,"2022.Q3",Pré-Natal (6 consultas),34,128,88,27,128,30887,137.0,69,32967
"330187",Iguaba Grande,RJ,"2022.Q3",Pré-Natal (6 consultas),34,142,88,24,142,38909,107.0,62,29344
"150375",Jacareacanga,PA,"2022.Q3",Pré-Natal (6 consultas),34,275,103,12,275,10394,184.0,37,6952
"231095",Pires Ferreira,CE,"2022.Q3",Pré-Natal (6 consultas),34,17,36,94,36,10025,19.0,212,11052
"410895",Guamiranga,PR,"2022.Q3",Pré-Natal (6 consultas),34,29,39,87,39,9110,28.0,134,8881
"420150",Armazém,SC,"2022.Q3",Pré-Natal (6 consultas),34,29,39,87,39,9262,28.0,134,8843
"311200",Candeias,MG,"2022.Q3",Pré-Natal (6 consultas),34,35,40,85,40,15607,33.0,114,14890
"291250",Ibipitanga,BA,"2022.Q3",Pré-Natal (6 consultas),34,39,43,79,43,14643,40.0,110,14989
"260180",Betânia,PE,"2022.Q3",Pré-Natal (6 consultas),34,44,45,76,45,12299,46.0,102,12811
"172080",Sítio Novo do Tocantins,TO,"2022.Q3",Pré-Natal (6 consultas),34,47,45,76,45,10510,40.0,96,8965
"251340",Santa Luzia,PB,"2022.Q3",Pré-Natal (6 consultas),34,48,46,74,46,16120,46.0,96,15470
"317052",Urucuia,MG,"2022.Q3",Pré-Natal (6 consultas),34,15,47,72,47,10467,25.0,313,17470
"291340",Igaporã,BA,"2022.Q3",Pré-Natal (6 consultas),34,35,47,72,47,15488,35.0,134,15661
"410260",Barracão,PR,"2022.Q3",Pré-Natal (6 consultas),34,44,47,72,47,11208,41.0,107,10347
"231040",Paramoti,CE,"2022.Q3",Pré-Natal (6 consultas),34,30,48,71,48,11391,32.0,160,12276
"313220",Itaguara,MG,"2022.Q3",Pré-Natal (6 consultas),34,49,48,71,48,15168,44.0,98,13510
"290035",Adustina,BA,"2022.Q3",Pré-Natal (6 consultas),34,31,50,68,50,12893,42.0,161,17209
"521375",Montividiu,GO,"2022.Q3",Pré-Natal (6 consultas),34,43,51,67,51,11720,51.0,119,13935
"330440",Rio Claro,RJ,"2022.Q3",Pré-Natal (6 consultas),34,52,51,67,51,21444,45.0,98,18677
"520995",Indiara,GO,"2022.Q3",Pré-Natal (6 consultas),34,55,51,67,51,15633,56.0,93,15962
"510268",Campos de Júlio,MT,"2022.Q3",Pré-Natal (6 consultas),34,56,51,67,51,10614,38.0,91,7245
"270120",Cacimbinhas,AL,"2022.Q3",Pré-Natal (6 consultas),34,50,52,65,52,11148,49.0,104,10920
"411400",Mamborê,PR,"2022.Q3",Pré-Natal (6 consultas),34,53,39,64,53,14254,48.0,74,12900
"351490",Elias Fausto,SP,"2022.Q3",Pré-Natal (6 consultas),34,52,55,62,55,19085,49.0,106,18095
"410930",Guaraniaçu,PR,"2022.Q3",Pré-Natal (6 consultas),34,50,56,61,56,15107,40.0,112,11969
"110140",Monte Negro,RO,"2022.Q3",Pré-Natal (6 consultas),34,60,57,60,57,15277,63.0,95,16158
"250640",Gurinhém,PB,"2022.Q3",Pré-Natal (6 consultas),34,59,43,58,59,15604,53.0,73,14125
"270180",Carneiros,AL,"2022.Q3",Pré-Natal (6 consultas),34,43,60,57,60,9227,45.0,140,9568
"352800",Macatuba,SP,"2022.Q3",Pré-Natal (6 consultas),34,61,45,56,61,19617,54.0,74,17263
"292450",Pindaí,BA,"2022.Q3",Pré-Natal (6 consultas),34,18,61,56,61,13587,22.0,339,16308
"210745",Olinda Nova do Maranhão,MA,"2022.Q3",Pré-Natal (6 consultas),34,62,64,53,64,14753,63.0,103,14968
"220540",Joaquim Pires,PI,"2022.Q3",Pré-Natal (6 consultas),34,58,71,48,71,14455,58.0,122,14396
"290800",Coaraci,BA,"2022.Q3",Pré-Natal (6 consultas),34,73,60,47,73,18662,63.0,82,16128
"354670",Santa Gertrudes,SP,"2022.Q3",Pré-Natal (6 consultas),34,74,43,46,74,22345,92.0,58,27850
"293150",Teofilândia,BA,"2022.Q3",Pré-Natal (6 consultas),34,67,75,45,75,20044,76.0,112,22590
"261620",Vertentes,PE,"2022.Q3",Pré-Natal (6 consultas),34,76,64,45,76,20287,79.0,84,21172
"521740",Pires do Rio,GO,"2022.Q3",Pré-Natal (6 consultas),34,96,84,40,84,31614,97.0,88,31909
"411430",Mandirituba,PR,"2022.Q3",Pré-Natal (6 consultas),34,86,65,40,86,23281,102.0,76,27750
"150145",Belterra,PA,"2022.Q3",Pré-Natal (6 consultas),34,81,88,39,88,17408,83.0,109,17944
"210670",Mirador,MA,"2022.Q3",Pré-Natal (6 consultas),34,96,90,38,90,18859,107.0,94,21045
"221130",Valença do Piauí,PI,"2022.Q3",Pré-Natal (6 consultas),34,97,67,35,97,24006,85.0,69,20940
"432200",Triunfo,RS,"2022.Q3",Pré-Natal (6 consultas),34,98,74,35,98,32229,92.0,76,30159
"261190",Rio Formoso,PE,"2022.Q3",Pré-Natal (6 consultas),34,96,98,35,98,21875,104.0,102,23719
"210790",Passagem Franca,MA,"2022.Q3",Pré-Natal (6 consultas),34,95,99,34,99,18742,98.0,104,19253
"350280",Araçatuba,SP,"2022.Q3",Pré-Natal (6 consultas),341,673,451,51,673,190152,705.0,67,199210
"110012",Ji-Paraná,RO,"2022.Q3",Pré-Natal (6 consultas),344,571,530,65,530,113712,658.0,93,131026
"150680",Santarém,PA,"2022.Q3",Pré-Natal (6 consultas),346,1445,1229,28,1229,211985,2102.0,85,308339
"311860",Contagem,MG,"2022.Q3",Pré-Natal (6 consultas),347,1788,1180,19,1788,469332,2567.0,66,673849
"211120",São José de Ribamar,MA,"2022.Q3",Pré-Natal (6 consultas),347,911,902,38,902,171374,959.0,99,180345
"210510",Icatu,MA,"2022.Q3",Pré-Natal (6 consultas),35,100,104,34,104,25619,107.0,104,27423
"293320",Vera Cruz,BA,"2022.Q3",Pré-Natal (6 consultas),35,113,121,29,121,32885,152.0,107,44185
"354940",São Joaquim da Barra,SP,"2022.Q3",Pré-Natal (6 consultas),35,129,80,27,129,43268,157.0,62,52737
"150290",Curuçá,PA,"2022.Q3",Pré-Natal (6 consultas),35,116,133,26,133,30366,157.0,115,41093
"210030",Aldeias Altas,MA,"2022.Q3",Pré-Natal (6 consultas),35,111,141,25,141,23493,128.0,127,26979
"150830",Viseu,PA,"2022.Q3",Pré-Natal (6 consultas),35,223,186,16,223,40946,338.0,83,62093
"231000",Palhano,CE,"2022.Q3",Pré-Natal (6 consultas),35,31,37,95,37,10232,29.0,119,9458
"315080",Piranga,MG,"2022.Q3",Pré-Natal (6 consultas),35,45,42,83,42,17451,45.0,93,17641
"293240",Uibaí,BA,"2022.Q3",Pré-Natal (6 consultas),35,48,42,83,42,15009,44.0,88,13894
"352020",Igaratá,SP,"2022.Q3",Pré-Natal (6 consultas),35,37,43,81,43,11557,31.0,116,9631
"411980",Planalto,PR,"2022.Q3",Pré-Natal (6 consultas),35,42,43,81,43,14680,38.0,102,13385
"350870",Caconde,SP,"2022.Q3",Pré-Natal (6 consultas),35,44,43,81,43,13411,62.0,98,19031
"412700",Teixeira Soares,PR,"2022.Q3",Pré-Natal (6 consultas),35,30,45,78,45,11026,35.0,150,12761
"280680",São Domingos,SE,"2022.Q3",Pré-Natal (6 consultas),35,38,45,78,45,10629,40.0,118,11276
"311130",Campo do Meio,MG,"2022.Q3",Pré-Natal (6 consultas),35,46,45,78,45,13701,39.0,98,11648
"270870",São Miguel dos Milagres,AL,"2022.Q3",Pré-Natal (6 consultas),35,33,46,76,46,11099,24.0,139,8073
"270250",Dois Riachos,AL,"2022.Q3",Pré-Natal (6 consultas),35,39,46,76,46,10839,40.0,118,11059
"291735",Jaborandi,BA,"2022.Q3",Pré-Natal (6 consultas),35,39,49,71,49,10937,29.0,126,8176
"411800",Paraíso do Norte,PR,"2022.Q3",Pré-Natal (6 consultas),35,55,49,71,49,15066,52.0,89,14211
"311510",Cássia,MG,"2022.Q3",Pré-Natal (6 consultas),35,55,49,71,49,16936,58.0,89,17741
"292350",Palmeiras,BA,"2022.Q3",Pré-Natal (6 consultas),35,58,50,70,50,12226,43.0,86,9123
"290140",Angical,BA,"2022.Q3",Pré-Natal (6 consultas),35,44,51,69,51,14457,42.0,116,13902
"420400",Catanduvas,SC,"2022.Q3",Pré-Natal (6 consultas),35,52,51,69,51,11941,48.0,98,11106
"412200",Rio Azul,PR,"2022.Q3",Pré-Natal (6 consultas),35,54,41,65,54,15625,53.0,76,15433
"230423",Croatá,CE,"2022.Q3",Pré-Natal (6 consultas),35,56,54,65,54,18918,54.0,96,18201
"520130",Anicuns,GO,"2022.Q3",Pré-Natal (6 consultas),35,55,43,64,55,20455,59.0,78,22113
"292303",Novo Horizonte,BA,"2022.Q3",Pré-Natal (6 consultas),35,32,55,64,55,12457,32.0,172,12653
"310790",Bom Repouso,MG,"2022.Q3",Pré-Natal (6 consultas),35,50,55,64,55,14253,37.0,110,10527
"313330",Itaobim,MG,"2022.Q3",Pré-Natal (6 consultas),35,66,56,63,56,21757,64.0,85,20997
"292480",Piritiba,BA,"2022.Q3",Pré-Natal (6 consultas),35,37,57,61,57,16669,56.0,154,25162
"260770",Itapetim,PE,"2022.Q3",Pré-Natal (6 consultas),35,45,57,61,57,15909,38.0,127,13492
"355395",Tarumã,SP,"2022.Q3",Pré-Natal (6 consultas),35,60,49,58,60,16829,55.0,82,15361
"251690",Uiraúna,PB,"2022.Q3",Pré-Natal (6 consultas),35,47,60,58,60,16137,45.0,128,15356
"290030",Acajutiba,BA,"2022.Q3",Pré-Natal (6 consultas),35,58,60,58,60,16276,54.0,103,15214
"231060",Penaforte,CE,"2022.Q3",Pré-Natal (6 consultas),35,61,44,57,61,10728,52.0,72,9207
"270480",Maribondo,AL,"2022.Q3",Pré-Natal (6 consultas),35,48,61,57,61,14117,45.0,127,13123
"510040",Alto Garças,MT,"2022.Q3",Pré-Natal (6 consultas),35,39,62,56,62,13642,35.0,159,12323
"260560",Flores,PE,"2022.Q3",Pré-Natal (6 consultas),35,58,62,56,62,22522,58.0,107,22612
"230205",Barroquinha,CE,"2022.Q3",Pré-Natal (6 consultas),35,70,63,56,63,16595,64.0,90,15069
"240980",Pedro Velho,RN,"2022.Q3",Pré-Natal (6 consultas),35,59,64,55,64,16008,55.0,108,14881
"240230",Caraúbas,RN,"2022.Q3",Pré-Natal (6 consultas),35,75,64,55,64,21952,70.0,85,20588
"160080",Vitória do Jari,AP,"2022.Q3",Pré-Natal (6 consultas),35,44,66,53,66,10521,69.0,150,16572
"130010",Anori,AM,"2022.Q3",Pré-Natal (6 consultas),35,41,67,52,67,13483,67.0,163,21937
"230650",Itapiúna,CE,"2022.Q3",Pré-Natal (6 consultas),35,47,68,51,68,16003,61.0,145,20653
"150157",Bom Jesus do Tocantins,PA,"2022.Q3",Pré-Natal (6 consultas),35,55,68,51,68,16160,59.0,124,17254
"291580",Itambé,BA,"2022.Q3",Pré-Natal (6 consultas),35,70,68,51,68,23228,68.0,97,22474
"130110",Careiro,AM,"2022.Q3",Pré-Natal (6 consultas),35,38,69,51,69,10807,135.0,182,38820
"171320",Miracema do Tocantins,TO,"2022.Q3",Pré-Natal (6 consultas),35,82,70,50,70,19341,75.0,85,17628
"412215",Rio Bonito do Iguaçu,PR,"2022.Q3",Pré-Natal (6 consultas),35,70,71,49,71,15048,62.0,101,13240
"260490",Cumaru,PE,"2022.Q3",Pré-Natal (6 consultas),35,72,54,49,72,15905,43.0,75,9494
"350170",Américo Brasiliense,SP,"2022.Q3",Pré-Natal (6 consultas),35,91,81,43,81,28389,133.0,89,41545
"260800",Jataúba,PE,"2022.Q3",Pré-Natal (6 consultas),35,68,86,41,86,16366,72.0,126,17305
"293200",Uauá,BA,"2022.Q3",Pré-Natal (6 consultas),35,95,91,38,91,23965,95.0,96,23991
"320130",Cariacica,ES,"2022.Q3",Pré-Natal (6 consultas),350,1110,948,37,948,247648,1733.0,85,386495
"313130",Ipatinga,MG,"2022.Q3",Pré-Natal (6 consultas),353,736,568,48,736,224056,878.0,77,267333
"431690",Santa Maria,RS,"2022.Q3",Pré-Natal (6 consultas),356,551,562,63,562,143663,1094.0,102,285159
"350760",Bragança Paulista,SP,"2022.Q3",Pré-Natal (6 consultas),358,598,455,60,598,158064,652.0,76,172346
"500370",Dourados,MS,"2022.Q3",Pré-Natal (6 consultas),359,1090,611,33,1090,198192,1254.0,56,227990
"292440",Pilão Arcado,BA,"2022.Q3",Pré-Natal (6 consultas),36,106,105,34,105,21186,176.0,99,35295
"352670",Leme,SP,"2022.Q3",Pré-Natal (6 consultas),36,219,203,18,203,73487,314.0,93,105273
"313050",Ilicínea,MG,"2022.Q3",Pré-Natal (6 consultas),36,42,42,86,42,13750,38.0,100,12511
"250355",Cacimbas,PB,"2022.Q3",Pré-Natal (6 consultas),36,45,42,86,42,8100,40.0,93,7225
"220470",Inhuma,PI,"2022.Q3",Pré-Natal (6 consultas),36,45,45,80,45,15749,44.0,100,15330
"230050",Alcântaras,CE,"2022.Q3",Pré-Natal (6 consultas),36,33,46,78,46,11705,33.0,139,11846
"241030",Serra Caiada,RN,"2022.Q3",Pré-Natal (6 consultas),36,45,47,77,47,11326,42.0,104,10646
"351540",Fartura,SP,"2022.Q3",Pré-Natal (6 consultas),36,37,48,75,48,12560,48.0,130,16102
"353890",Pirajuí,SP,"2022.Q3",Pré-Natal (6 consultas),36,48,48,75,48,18728,66.0,100,25939
"412667",Tamarana,PR,"2022.Q3",Pré-Natal (6 consultas),36,38,49,73,49,11768,49.0,129,15277
"292010",Mairi,BA,"2022.Q3",Pré-Natal (6 consultas),36,45,49,73,49,17983,46.0,109,18535
"230393",Choró,CE,"2022.Q3",Pré-Natal (6 consultas),36,50,51,71,51,12842,53.0,102,13608
"353150",Monte Azul Paulista,SP,"2022.Q3",Pré-Natal (6 consultas),36,53,52,69,52,17158,59.0,98,18928
"260795",Jaqueira,PE,"2022.Q3",Pré-Natal (6 consultas),36,45,53,68,53,10277,51.0,118,11632
"260440",Chã de Alegria,PE,"2022.Q3",Pré-Natal (6 consultas),36,57,53,68,53,13174,59.0,93,13641
"351000",Cândido Mota,SP,"2022.Q3",Pré-Natal (6 consultas),36,45,56,64,56,16786,85.0,124,31410
"431940",São Pedro do Sul,RS,"2022.Q3",Pré-Natal (6 consultas),36,50,56,64,56,18660,43.0,112,16100
"210250",Cajari,MA,"2022.Q3",Pré-Natal (6 consultas),36,55,56,64,56,14597,73.0,102,19521
"351905",Holambra,SP,"2022.Q3",Pré-Natal (6 consultas),36,46,57,63,57,13080,55.0,124,15605
"316680",Serra do Salitre,MG,"2022.Q3",Pré-Natal (6 consultas),36,60,57,63,57,14419,49.0,95,11750
"354800",Santo Antônio de Posse,SP,"2022.Q3",Pré-Natal (6 consultas),36,55,58,62,58,21872,60.0,105,23742
"412650",Sertanópolis,PR,"2022.Q3",Pré-Natal (6 consultas),36,59,38,61,59,18332,53.0,64,16456
"170384",Campos Lindos,TO,"2022.Q3",Pré-Natal (6 consultas),36,40,59,61,59,9598,44.0,148,10505
"250080",Araçagi,PB,"2022.Q3",Pré-Natal (6 consultas),36,61,49,59,61,17669,58.0,80,16857
"352180",Itaí,SP,"2022.Q3",Pré-Natal (6 consultas),36,76,65,55,65,20575,102.0,86,27632
"310260",Andradas,MG,"2022.Q3",Pré-Natal (6 consultas),36,66,51,55,66,20323,136.0,77,41704
"431600",Rolante,RS,"2022.Q3",Pré-Natal (6 consultas),36,66,69,52,69,20685,69.0,105,21591
"420500",Dionísio Cerqueira,SC,"2022.Q3",Pré-Natal (6 consultas),36,70,56,51,70,17037,64.0,80,15592
"210177",Bela Vista do Maranhão,MA,"2022.Q3",Pré-Natal (6 consultas),36,69,71,51,71,13129,60.0,103,11347
"293270",Uruçuca,BA,"2022.Q3",Pré-Natal (6 consultas),36,70,74,49,74,16444,87.0,106,20312
"431850",São José do Norte,RS,"2022.Q3",Pré-Natal (6 consultas),36,50,75,48,75,19457,72.0,150,27866
"211245",Turilândia,MA,"2022.Q3",Pré-Natal (6 consultas),36,76,76,47,76,20152,98.0,100,26112
"210930",Presidente Vargas,MA,"2022.Q3",Pré-Natal (6 consultas),36,53,77,47,77,11680,51.0,145,11328
"210083",Apicum-Açu,MA,"2022.Q3",Pré-Natal (6 consultas),36,69,83,43,83,17368,70.0,120,17582
"280550",Poço Verde,SE,"2022.Q3",Pré-Natal (6 consultas),36,84,67,43,84,22651,89.0,80,24003
"210125",Bacabeira,MA,"2022.Q3",Pré-Natal (6 consultas),36,69,85,42,85,15591,77.0,123,17446
"420010",Abelardo Luz,SC,"2022.Q3",Pré-Natal (6 consultas),36,87,67,41,87,19743,79.0,77,18015
"150140",Belém,PA,"2022.Q3",Pré-Natal (6 consultas),361,2032,2288,16,2288,504351,6068.0,113,1506420
"410580",Colombo,PR,"2022.Q3",Pré-Natal (6 consultas),367,861,560,43,861,203447,1055.0,65,249277
"350010",Adamantina,SP,"2022.Q3",Pré-Natal (6 consultas),37,105,83,35,105,37084,100.0,79,35153
"292770",Santa Cruz Cabrália,BA,"2022.Q3",Pré-Natal (6 consultas),37,115,107,35,107,24804,130.0,93,28058
"250430",Catolé do Rocha,PB,"2022.Q3",Pré-Natal (6 consultas),37,106,116,32,116,28020,117.0,109,30819
"420570",Garopaba,SC,"2022.Q3",Pré-Natal (6 consultas),37,136,80,27,136,34761,94.0,59,24070
"280570",Propriá,SE,"2022.Q3",Pré-Natal (6 consultas),37,136,89,27,136,26657,152.0,65,29756
"420730",Imbituba,SC,"2022.Q3",Pré-Natal (6 consultas),37,249,123,15,249,58933,193.0,49,45711
"230680",Jaguaribara,CE,"2022.Q3",Pré-Natal (6 consultas),37,35,38,97,38,11300,36.0,109,11580
"220430",Fronteiras,PI,"2022.Q3",Pré-Natal (6 consultas),37,34,42,88,42,10978,36.0,124,11690
"411270",Jataizinho,PR,"2022.Q3",Pré-Natal (6 consultas),37,35,43,86,43,11776,38.0,123,12687
"241230",São José do Campestre,RN,"2022.Q3",Pré-Natal (6 consultas),37,41,43,86,43,12346,43.0,105,12901
"150180",Breves,PA,"2022.Q3",Pré-Natal (6 consultas),37,433,304,9,433,51864,871.0,70,104280
"314100",Mato Verde,MG,"2022.Q3",Pré-Natal (6 consultas),37,45,44,84,44,14049,40.0,98,12367
"411020",Inácio Martins,PR,"2022.Q3",Pré-Natal (6 consultas),37,35,45,82,45,10148,38.0,129,11117
"420990",Lontras,SC,"2022.Q3",Pré-Natal (6 consultas),37,46,45,82,45,14751,39.0,98,12497
"354170",Quatá,SP,"2022.Q3",Pré-Natal (6 consultas),37,43,46,80,46,15305,40.0,107,14309
"230790",Martinópole,CE,"2022.Q3",Pré-Natal (6 consultas),37,45,46,80,46,12221,42.0,102,11407
"432270",Vera Cruz,RS,"2022.Q3",Pré-Natal (6 consultas),37,50,46,80,46,18387,75.0,92,27325
"150210",Cametá,PA,"2022.Q3",Pré-Natal (6 consultas),37,461,227,8,461,86863,748.0,49,140814
"410460",Capitão Leônidas Marques,PR,"2022.Q3",Pré-Natal (6 consultas),37,55,48,77,48,17553,50.0,87,15887
"230060",Altaneira,CE,"2022.Q3",Pré-Natal (6 consultas),37,31,49,76,49,8755,27.0,158,7712
"500450",Itaporã,MS,"2022.Q3",Pré-Natal (6 consultas),37,50,50,74,50,19767,65.0,100,25478
"412785",Três Barras do Paraná,PR,"2022.Q3",Pré-Natal (6 consultas),37,49,51,73,51,12487,47.0,104,12036
"510460",Itiquira,MT,"2022.Q3",Pré-Natal (6 consultas),37,59,51,73,51,15191,53.0,86,13727
"261280",Santa Terezinha,PE,"2022.Q3",Pré-Natal (6 consultas),37,36,53,70,53,10902,39.0,147,11914
"293060",Serrolândia,BA,"2022.Q3",Pré-Natal (6 consultas),37,48,53,70,53,13463,48.0,110,13490
"510060",Alto Taquari,MT,"2022.Q3",Pré-Natal (6 consultas),37,53,55,67,55,12871,47.0,104,11413
"352190",Itajobi,SP,"2022.Q3",Pré-Natal (6 consultas),37,57,46,65,57,17871,49.0,81,15331
"251610",Soledade,PB,"2022.Q3",Pré-Natal (6 consultas),37,52,57,65,57,15445,51.0,110,15211
"250480",Coremas,PB,"2022.Q3",Pré-Natal (6 consultas),37,59,46,63,59,17121,53.0,78,15438
"520440",Caiapônia,GO,"2022.Q3",Pré-Natal (6 consultas),37,42,59,63,59,13900,59.0,140,19304
"260470",Correntes,PE,"2022.Q3",Pré-Natal (6 consultas),37,49,59,63,59,14846,61.0,120,18327
"270255",Estrela de Alagoas,AL,"2022.Q3",Pré-Natal (6 consultas),37,60,59,63,59,17951,61.0,98,18304
"240770",Montanhas,RN,"2022.Q3",Pré-Natal (6 consultas),37,60,46,62,60,13476,50.0,77,11166
"510710",São José dos Quatro Marcos,MT,"2022.Q3",Pré-Natal (6 consultas),37,60,49,62,60,16351,69.0,82,18788
"250190",Belém,PB,"2022.Q3",Pré-Natal (6 consultas),37,64,60,62,60,19542,58.0,94,17733
"291180",Guaratinga,BA,"2022.Q3",Pré-Natal (6 consultas),37,57,61,61,61,16722,70.0,107,20565
"270810",Santana do Mundaú,AL,"2022.Q3",Pré-Natal (6 consultas),37,63,49,59,63,12984,52.0,78,10637
"510770",Rosário Oeste,MT,"2022.Q3",Pré-Natal (6 consultas),37,44,64,58,64,15871,47.0,145,16999
"316960",Tupaciguara,MG,"2022.Q3",Pré-Natal (6 consultas),37,66,65,57,65,25532,66.0,98,25466
"110008",Costa Marques,RO,"2022.Q3",Pré-Natal (6 consultas),37,33,66,56,66,10118,63.0,200,19255
"150563",Piçarra,PA,"2022.Q3",Pré-Natal (6 consultas),37,50,66,56,66,12712,51.0,132,12976
"293100",Tanhaçu,BA,"2022.Q3",Pré-Natal (6 consultas),37,78,66,56,66,21655,73.0,85,20383
"160015",Pedra Branca do Amapari,AP,"2022.Q3",Pré-Natal (6 consultas),37,53,67,55,67,11974,78.0,126,17625
"270650",Passo de Camaragibe,AL,"2022.Q3",Pré-Natal (6 consultas),37,56,68,54,68,15057,57.0,121,15270
